,D-Stat,Boot Mean,StdDev,Z-Score,ABABA,BAABA,nloci
0,0.30961038961,0.307386527427,0.062942076808,4.91897321016,157.5625,83.0625,8639.0
1,0.280670785525,0.281697659097,0.0561906659294,4.99497168938,181.375,101.875,8439.0
2,0.289277899344,0.285769734404,0.0601960947149,4.80559246764,184.125,101.5,8340.0
3,0.301447451227,0.300206987724,0.0695730093829,4.33282179254,129.25,69.375,7458.0
4,0.289545703339,0.290801221969,0.066406315938,4.36021332081,147.25,81.125,8538.0
5,0.167938931298,0.164737046172,0.0749449794042,2.24082964106,95.625,68.125,8562.0
